SRC,DST,FRAME,migranty,sname,dname
36708000,71958000,100,2,Кинель,Ноябрьск
36708000,87710000,100,1,Кинель,Воркута
36713000,4653000,100,1,Новокуйбышевск,Диксонский район
36713000,4729000,100,2,Новокуйбышевск,Норильск
36713000,11701000,100,3,Новокуйбышевск,Архангельск
36713000,11715000,100,1,Новокуйбышевск,Новодвинск
36713000,47608000,100,1,Новокуйбышевск,Кандалакша
36713000,47701000,100,4,Новокуйбышевск,Мурманск
36713000,47730000,100,1,Новокуйбышевск,Североморск
36713000,47733000,100,1,Новокуйбышевск,Заозерск
36713000,71918000,100,1,Новокуйбышевск,Приуральский район
36713000,71920000,100,1,Новокуйбышевск,Пуровский район
36713000,71951000,100,2,Новокуйбышевск,Салехард
36713000,71953000,100,1,Новокуйбышевск,Лабытнанги
36713000,71956000,100,1,Новокуйбышевск,Новый Уренгой
36713000,71958000,100,2,Новокуйбышевск,Ноябрьск
36713000,86706000,100,1,Новокуйбышевск,Костомукша
36713000,87710000,100,1,Новокуйбышевск,Воркута
36718000,4729000,100,2,Октябрьск,Норильск
36718000,11701000,100,1,Октябрьск,Архангельск
36718000,11730000,100,1,Октябрьск,Северодвинск
36718000,47705000,100,1,Октябрьск,Апатиты
36718000,47715000,100,1,Октябрьск,Мончегорск
36718000,71958000,100,6,Октябрьск,Ноябрьск
36718000,77701000,100,1,Октябрьск,Анадырь
36718000,87710000,100,1,Октябрьск,Воркута
36718000,87723000,100,2,Октябрьск,Усинск
36724000,11701000,100,1,Отрадный,Архангельск
36724000,47615000,100,1,Отрадный,Печенгский район
36724000,47701000,100,1,Отрадный,Мурманск
36724000,71916000,100,4,Отрадный,Надымский район
36724000,71920000,100,2,Отрадный,Пуровский район
36724000,71923000,100,1,Отрадный,Тазовский район
36724000,71951000,100,2,Отрадный,Салехард
36724000,71952000,100,2,Отрадный,Губкинский
36724000,71955000,100,7,Отрадный,Муравленко
36724000,71956000,100,2,Отрадный,Новый Уренгой
36724000,71958000,100,7,Отрадный,Ноябрьск
36724000,86604000,100,1,Отрадный,Беломорский район
36724000,87710000,100,1,Отрадный,Воркута
36724000,87723000,100,6,Отрадный,Усинск
36727000,4729000,100,1,Похвистнево,Норильск
36727000,47730000,100,1,Похвистнево,Североморск
36727000,71952000,100,2,Похвистнево,Губкинский
36727000,71955000,100,5,Похвистнево,Муравленко
36727000,71956000,100,3,Похвистнево,Новый Уренгой
36727000,71958000,100,11,Похвистнево,Ноябрьск
36727000,86612000,100,1,Похвистнево,Кемский район
36727000,87710000,100,2,Похвистнево,Воркута
36727000,87723000,100,4,Похвистнево,Усинск
36735000,4729000,100,14,Сызрань,Норильск
36735000,11642000,100,1,Сызрань,Мезенский район
36735000,11701000,100,6,Сызрань,Архангельск
36735000,47608000,100,1,Сызрань,Кандалакша
36735000,47615000,100,3,Сызрань,Печенгский район
36735000,47701000,100,15,Сызрань,Мурманск
36735000,47715000,100,1,Сызрань,Мончегорск
36735000,47717000,100,3,Сызрань,Оленегорск
36735000,47719000,100,1,Сызрань,Полярные Зори
36735000,47730000,100,2,Сызрань,Североморск
36735000,71916000,100,1,Сызрань,Надымский район
36735000,71928000,100,1,Сызрань,Ямальский район
36735000,71952000,100,3,Сызрань,Губкинский
36735000,71955000,100,12,Сызрань,Муравленко
36735000,71956000,100,4,Сызрань,Новый Уренгой
36735000,71958000,100,17,Сызрань,Ноябрьск
36735000,77609000,100,1,Сызрань,Билибинский район
36735000,77633000,100,1,Сызрань,Чукотский район
36735000,86706000,100,2,Сызрань,Костомукша
36735000,87710000,100,1,Сызрань,Воркута
36735000,98601000,100,1,Сызрань,Абыйский район
36735000,98612000,100,1,Сызрань,Булунский район
36740000,4653000,100,1,Тольятти,Диксонский район
36740000,4729000,100,9,Тольятти,Норильск
36740000,11701000,100,3,Тольятти,Архангельск
36740000,11730000,100,3,Тольятти,Северодвинск
36740000,11851000,100,1,Тольятти,Нарьян-Мар
36740000,47608000,100,1,Тольятти,Кандалакша
36740000,47610000,100,1,Тольятти,Ловозерский район
